nom	g	h	b	tw	tf	r1	r2	A	hi	d	phi	pmin	pmax	AL	AG	iiy	Wely	Wply	iy	Avz	iiz	Welz	Wplz	iz	ss	It	Iw	vy	vyp	vz	vzp	vty	vtz	x1	y1	x2	y2	x3	y3	x4	y4	x5	y5	x6	y6	x7	y7	x8	y8	x9	y9	x10	y10	x11	y11	x12	y12
CAE 65x65x7	6,83	0,065	0,065	0,007	0,007	0,009	0,0045	0,00087	-1	-1	16	37	38	0,252	36,95	3,34E-007	0,00000718	-1	0,0196	-1	3,34E-007	0,00000718	-1	0,0196	-1	0,000000013854925	-1	0,0465	0,0185	0,0465	0,0185	-0,015000	-0,015	-0,0185	-0,0185	0,0465	-0,0185	0,0465	-0,0115	-0,0115	-0,0115	-0,0115	0,0465	-0,0185	0,0465
CAE 65x65x8	7,73	0,065	0,065	0,008	0,008	0,009	0,0045	0,000985	-1	-1	16	38	38	0,252	32,64	3,75E-007	0,00000813	-1	0,0195	-1	3,75E-007	0,00000813	-1	0,0195	-1	0,00000002046638	-1	0,0461	0,0189	0,0461	0,0189	-0,014900	-0,0149	-0,0189	-0,0189	0,0461	-0,0189	0,0461	-0,0109	-0,0109	-0,0109	-0,0109	0,0461	-0,0189	0,0461
CAE 70x70x6	6,38	0,07	0,07	0,006	0,006	0,009	0,0045	0,000813	-1	-1	16	36	43	0,272	42,68	3,69E-007	0,00000727	-1	0,0213	-1	3,69E-007	0,00000727	-1	0,0213	-1	0,000000009535682	-1	0,0507	0,0193	0,0507	0,0193	-0,016300	-0,0163	-0,0193	-0,0193	0,0507	-0,0193	0,0507	-0,0133	-0,0133	-0,0133	-0,0133	0,0507	-0,0193	0,0507
CAE 70x70x7	7,38	0,07	0,07	0,007	0,007	0,009	0,0045	0,00094	-1	-1	16	37	43	0,272	36,91	4,23E-007	0,00000841	-1	0,0212	-1	4,23E-007	0,00000841	-1	0,0212	-1	0,000000014998255	-1	0,0503	0,0197	0,0503	0,0197	-0,016200	-0,0162	-0,0197	-0,0197	0,0503	-0,0197	0,0503	-0,0127	-0,0127	-0,0127	-0,0127	0,0503	-0,0197	0,0503
CAE 70x70x8	8,37	0,07	0,07	0,008	0,008	0,01	0,005	0,00107	-1	-1	16	38	43	0,271	32,41	4,727E-007	0,00000946	-1	0,021	-1	4,727E-007	0,00000946	-1	0,021	-1	0,000000022173038	-1	0,0499	0,0201	0,0499	0,0201	-0,016100	-0,0161	-0,0201	-0,0201	0,0499	-0,0201	0,0499	-0,0121	-0,0121	-0,0121	-0,0121	0,0499	-0,0201	0,0499
CAE 70x70x9	9,32	0,07	0,07	0,009	0,009	0,009	0,0045	0,00119	-1	-1	16	39	43	0,272	29,2	5,25E-007	0,0000106	-1	0,021	-1	5,25E-007	0,0000106	-1	0,021	-1	0,000000031264443	-1	0,0495	0,0205	0,0495	0,0205	-0,016000	-0,016	-0,0205	-0,0205	0,0495	-0,0205	0,0495	-0,0115	-0,0115	-0,0115	-0,0115	0,0495	-0,0205	0,0495
CAE 75x75x4	4,65	0,075	0,075	0,004	0,004	0,009	0,0045	0,000593	-1	-1	16	34	48	0,292	62,82	3,14E-007	0,00000567	-1	0,023	-1	3,14E-007	0,00000567	-1	0,023	-1	0,00000000309248	-1	0,0554	0,0196	0,0554	0,0196	-0,017600	-0,0176	-0,0196	-0,0196	0,0554	-0,0196	0,0554	-0,0156	-0,0156	-0,0156	-0,0156	0,0554	-0,0196	0,0554
CAE 75x75x5	5,76	0,075	0,075	0,005	0,005	0,009	0,0045	0,000734	-1	-1	16	35	48	0,292	50,75	3,88E-007	0,00000706	-1	0,023	-1	3,88E-007	0,00000706	-1	0,023	-1	0,0000000059875	-1	0,0549	0,0201	0,0549	0,0201	-0,017600	-0,0176	-0,0201	-0,0201	0,0549	-0,0201	0,0549	-0,0151	-0,0151	-0,0151	-0,0151	0,0549	-0,0201	0,0549
CAE 75x75x6	6,85	0,075	0,075	0,006	0,006	0,009	0,0045	0,000873	-1	-1	16	36	48	0,292	42,66	4,58E-007	0,00000841	-1	0,0229	-1	4,58E-007	0,00000841	-1	0,0229	-1	0,000000010255682	-1	0,0545	0,0205	0,0545	0,0205	-0,017500	-0,0175	-0,0205	-0,0205	0,0545	-0,0205	0,0545	-0,0145	-0,0145	-0,0145	-0,0145	0,0545	-0,0205	0,0545
CAE 75x75x7	7,93	0,075	0,075	0,007	0,007	0,009	0,0045	0,00101	-1	-1	16	37	48	0,292	36,88	5,26E-007	0,00000974	-1	0,0228	-1	5,26E-007	0,00000974	-1	0,0228	-1	0,000000016141586	-1	0,054	0,021	0,054	0,021	-0,017500	-0,0175	-0,021	-0,021	0,054	-0,021	0,054	-0,014	-0,014	-0,014	-0,014	0,054	-0,021	0,054
CAE 75x75x8	8,99	0,075	0,075	0,008	0,008	0,009	0,0045	0,00114	-1	-1	16	38	48	0,292	32,53	5,91E-007	0,00001103	-1	0,0227	-1	5,91E-007	0,00001103	-1	0,0227	-1	0,000000023879699	-1	0,0536	0,0214	0,0536	0,0214	-0,017400	-0,0174	-0,0214	-0,0214	0,0536	-0,0214	0,0536	-0,0134	-0,0134	-0,0134	-0,0134	0,0536	-0,0214	0,0536
CAE 75x75x10	11,1	0,075	0,075	0,01	0,01	0,009	0,0045	0,00141	-1	-1	16	40	48	0,292	26,43	7,14E-007	0,00001352	-1	0,0225	-1	7,14E-007	0,00001352	-1	0,0225	-1	0,000000045800111	-1	0,0528	0,0222	0,0528	0,0222	-0,017200	-0,0172	-0,0222	-0,0222	0,0528	-0,0222	0,0528	-0,0122	-0,0122	-0,0122	-0,0122	0,0528	-0,0222	0,0528
CAE 80x80x5	6,17	0,08	0,08	0,005	0,005	0,01	0,005	0,000786	-1	-1	16	35	53	0,311	50,49	4,71E-007	0,00000802	-1	0,0245	-1	4,71E-007	0,00000802	-1	0,0245	-1	0,000000006404167	-1	0,0588	0,0212	0,0588	0,0212	-0,018700	-0,0187	-0,0212	-0,0212	0,0588	-0,0212	0,0588	-0,0162	-0,0162	-0,0162	-0,0162	0,0588	-0,0212	0,0588
CAE 80x80x6	7,34	0,08	0,08	0,006	0,006	0,01	0,005	0,000935	-1	-1	16	36	53	0,311	42,44	5,58E-007	0,00000957	-1	0,0244	-1	5,58E-007	0,00000957	-1	0,0244	-1	0,000000010975681	-1	0,0583	0,0217	0,0583	0,0217	-0,018700	-0,0187	-0,0217	-0,0217	0,0583	-0,0217	0,0583	-0,0157	-0,0157	-0,0157	-0,0157	0,0583	-0,0217	0,0583
CAE 80x80x7	8,49	0,08	0,08	0,007	0,007	0,01	0,005	0,00108	-1	-1	16	37	53	0,311	36,67	6,42E-007	0,00001109	-1	0,0244	-1	6,42E-007	0,00001109	-1	0,0244	-1	0,000000017284918	-1	0,0579	0,0221	0,0579	0,0221	-0,018600	-0,0186	-0,0221	-0,0221	0,0579	-0,0221	0,0579	-0,0151	-0,0151	-0,0151	-0,0151	0,0579	-0,0221	0,0579
CAE 80x80x8	9,63	0,08	0,08	0,008	0,008	0,01	0,005	0,00123	-1	-1	16	38	53	0,311	32,34	7,23E-007	0,00001258	-1	0,0243	-1	7,23E-007	0,00001258	-1	0,0243	-1	0,000000025586361	-1	0,0574	0,0226	0,0574	0,0226	-0,018600	-0,0186	-0,0226	-0,0226	0,0574	-0,0226	0,0574	-0,0146	-0,0146	-0,0146	-0,0146	0,0574	-0,0226	0,0574
CAE 80x80x10	11,9	0,08	0,08	0,01	0,01	0,01	0,005	0,00151	-1	-1	16	40	53	0,311	26,26	8,75E-007	0,00001545	-1	0,0241	-1	8,75E-007	0,00001545	-1	0,0241	-1	0,000000049133419	-1	0,0566	0,0234	0,0566	0,0234	-0,018400	-0,0184	-0,0234	-0,0234	0,0566	-0,0234	0,0566	-0,0134	-0,0134	-0,0134	-0,0134	0,0566	-0,0234	0,0566
CAE 90x90x6	8,28	0,09	0,09	0,006	0,006	0,01	0,005	0,00105	-1	-1	24	46	51	0,351	42,44	8,072E-007	0,00001226	-1	0,0277	-1	8,072E-007	0,00001226	-1	0,0277	-1	0,000000012415681	-1	0,0658	0,0242	0,0658	0,0242	-0,021200	-0,0212	-0,0242	-0,0242	0,0658	-0,0242	0,0658	-0,0182	-0,0182	-0,0182	-0,0182	0,0658	-0,0242	0,0658
CAE 90x90x7	9,61	0,09	0,09	0,007	0,007	0,011	0,0055	0,00122	-1	-1	24	47	51	0,351	36,48	9,26E-007	0,00001413	-1	0,0275	-1	9,26E-007	0,00001413	-1	0,0275	-1	0,000000019571583	-1	0,0655	0,0245	0,0655	0,0245	-0,021000	-0,021	-0,0245	-0,0245	0,0655	-0,0245	0,0655	-0,0175	-0,0175	-0,0175	-0,0175	0,0655	-0,0245	0,0655
CAE 90x90x8	10,9	0,09	0,09	0,008	0,008	0,011	0,0055	0,00139	-1	-1	24	48	51	0,351	32,15	1,04E-006	0,00001605	-1	0,0274	-1	1,04E-006	0,00001605	-1	0,0274	-1	0,000000028999689	-1	0,065	0,025	0,065	0,025	-0,021000	-0,021	-0,025	-0,025	0,065	-0,025	0,065	-0,017	-0,017	-0,017	-0,017	0,065	-0,025	0,065
CAE 90x90x9	12,2	0,09	0,09	0,009	0,009	0,011	0,0055	0,00155	-1	-1	24	49	51	0,351	28,77	0,000001158	0,00001793	-1	0,0273	-1	0,000001158	0,00001793	-1	0,0273	-1	0,000000040984403	-1	0,0646	0,0254	0,0646	0,0254	-0,020900	-0,0209	-0,0254	-0,0254	0,0646	-0,0254	0,0646	-0,0164	-0,0164	-0,0164	-0,0164	0,0646	-0,0254	0,0646
CAE 90x90x10	13,4	0,09	0,09	0,01	0,01	0,011	0,0055	0,00171	-1	-1	24	50	51	0,351	26,07	0,000001269	0,00001977	-1	0,0272	-1	0,000001269	0,00001977	-1	0,0272	-1	0,000000055800053	-1	0,0642	0,0258	0,0642	0,0258	-0,020800	-0,0208	-0,0258	-0,0258	0,0642	-0,0258	0,0642	-0,0158	-0,0158	-0,0158	-0,0158	0,0642	-0,0258	0,0642
CAE 90x90x11	14,7	0,09	0,09	0,011	0,011	0,011	0,0055	0,00187	-1	-1	24	51	51	0,351	23,86	0,000001376	0,00002157	-1	0,0271	-1	0,000001376	0,00002157	-1	0,0271	-1	0,000000073710894	-1	0,0638	0,0262	0,0638	0,0262	-0,020700	-0,0207	-0,0262	-0,0262	0,0638	-0,0262	0,0638	-0,0152	-0,0152	-0,0152	-0,0152	0,0638	-0,0262	0,0638
CAE 100x100x6	9,26	0,1	0,1	0,006	0,006	0,012	0,006	0,00118	-1	-1	27	46	53	0,39	42,09	0,000001111	0,00001509	-1	0,0307	-1	0,000001111	0,00001509	-1	0,0307	-1	0,000000013855681	-1	0,0736	0,0264	0,0736	0,0264	-0,023400	-0,0234	-0,0264	-0,0264	0,0736	-0,0264	0,0736	-0,0204	-0,0204	-0,0204	-0,0204	0,0736	-0,0264	0,0736
CAE 100x100x7	10,7	0,1	0,1	0,007	0,007	0,012	0,006	0,00137	-1	-1	27	47	53	0,39	36,33	0,000001282	0,00001754	-1	0,0306	-1	0,000001282	0,00001754	-1	0,0306	-1	0,000000021858249	-1	0,0731	0,0269	0,0731	0,0269	-0,023400	-0,0234	-0,0269	-0,0269	0,0731	-0,0269	0,0731	-0,0199	-0,0199	-0,0199	-0,0199	0,0731	-0,0269	0,0731
CAE 100x100x8	12,2	0,1	0,1	0,008	0,008	0,012	0,006	0,00155	-1	-1	27	48	53	0,39	32	0,000001448	0,00001994	-1	0,0306	-1	0,000001448	0,00001994	-1	0,0306	-1	0,000000032413019	-1	0,0726	0,0274	0,0726	0,0274	-0,023400	-0,0234	-0,0274	-0,0274	0,0726	-0,0274	0,0726	-0,0194	-0,0194	-0,0194	-0,0194	0,0726	-0,0274	0,0726
CAE 100x100x10	15	0,1	0,1	0,01	0,01	0,012	0,006	0,00192	-1	-1	27	50	53	0,39	25,92	0,000001767	0,00002462	-1	0,0304	-1	0,000001767	0,00002462	-1	0,0304	-1	0,000000062466702	-1	0,0718	0,0282	0,0718	0,0282	-0,023200	-0,0232	-0,0282	-0,0282	0,0718	-0,0282	0,0718	-0,0182	-0,0182	-0,0182	-0,0182	0,0718	-0,0282	0,0718
CAE 100x100x12	17,8	0,1	0,1	0,012	0,012	0,012	0,006	0,00227	-1	-1	27	52	53	0,39	21,86	0,000002067	0,00002912	-1	0,0302	-1	0,000002067	0,00002912	-1	0,0302	-1	0,00000010649103	-1	0,071	0,029	0,071	0,029	-0,023000	-0,023	-0,029	-0,029	0,071	-0,029	0,071	-0,017	-0,017	-0,017	-0,017	0,071	-0,029	0,071
CAE 110x110x8	13,4	0,11	0,11	0,008	0,008	0,012	0,006	0,00171	-1	-1	27	48	62	0,43	31,98	0,000001953	0,00002437	-1	0,0338	-1	0,000001953	0,00002437	-1	0,0338	-1	0,000000035826351	-1	0,0801	0,0299	0,0801	0,0299	-0,025900	-0,0259	-0,0299	-0,0299	0,0801	-0,0299	0,0801	-0,0219	-0,0219	-0,0219	-0,0219	0,0801	-0,0299	0,0801
CAE 110x110x10	16,6	0,11	0,11	0,01	0,01	0,013	0,0065	0,00212	-1	-1	27	50	62	0,429	25,79	0,00000238	0,00002999	-1	0,0335	-1	0,00000238	0,00002999	-1	0,0335	-1	0,000000069133357	-1	0,0794	0,0306	0,0794	0,0306	-0,025600	-0,0256	-0,0306	-0,0306	0,0794	-0,0306	0,0794	-0,0206	-0,0206	-0,0206	-0,0206	0,0794	-0,0306	0,0794
CAE 110x110x12	19,7	0,11	0,11	0,012	0,012	0,013	0,0065	0,00251	-1	-1	27	52	62	0,429	21,73	0,000002791	0,00003554	-1	0,0333	-1	0,000002791	0,00003554	-1	0,0333	-1	0,000000118010983	-1	0,0785	0,0315	0,0785	0,0315	-0,025500	-0,0255	-0,0315	-0,0315	0,0785	-0,0315	0,0785	-0,0195	-0,0195	-0,0195	-0,0195	0,0785	-0,0315	0,0785
CAE 120x120x8	14,7	0,12	0,12	0,008	0,008	0,013	0,0065	0,00187	-1	-1	27	48	72	0,469	31,87	0,000002554	0,00002911	-1	0,0369	-1	0,000002554	0,00002911	-1	0,0369	-1	0,000000039239683	-1	0,0877	0,0323	0,0877	0,0323	-0,028300	-0,0283	-0,0323	-0,0323	0,0877	-0,0323	0,0877	-0,0243	-0,0243	-0,0243	-0,0243	0,0877	-0,0323	0,0877
CAE 120x120x10	18,2	0,12	0,12	0,01	0,01	0,013	0,0065	0,00232	-1	-1	27	50	72	0,469	25,76	0,000003129	0,00003603	-1	0,0367	-1	0,000003129	0,00003603	-1	0,0367	-1	0,000000075800017	-1	0,0869	0,0331	0,0869	0,0331	-0,028100	-0,0281	-0,0331	-0,0331	0,0869	-0,0331	0,0869	-0,0231	-0,0231	-0,0231	-0,0231	0,0869	-0,0331	0,0869
CAE 120x120x11	19,9	0,12	0,12	0,011	0,011	0,013	0,0065	0,00254	-1	-1	27	51	72	0,469	23,54	0,000003406	0,00003941	-1	0,0366	-1	0,000003406	0,00003941	-1	0,0366	-1	0,000000100330816	-1	0,0864	0,0336	0,0864	0,0336	-0,028100	-0,0281	-0,0336	-0,0336	0,0864	-0,0336	0,0864	-0,0226	-0,0226	-0,0226	-0,0226	0,0864	-0,0336	0,0864
CAE 120x120x12	21,6	0,12	0,12	0,012	0,012	0,013	0,0065	0,00275	-1	-1	27	52	72	0,469	21,69	0,000003677	0,00004273	-1	0,0365	-1	0,000003677	0,00004273	-1	0,0365	-1	0,000000129530953	-1	0,086	0,034	0,086	0,034	-0,028000	-0,028	-0,034	-0,034	0,086	-0,034	0,086	-0,022	-0,022	-0,022	-0,022	0,086	-0,034	0,086
CAE 120x120x13	23,3	0,12	0,12	0,013	0,013	0,013	0,0065	0,00297	-1	-1	27	53	72	0,469	20,12	0,00000394	0,00004601	-1	0,0364	-1	0,00000394	0,00004601	-1	0,0364	-1	0,000000163764518	-1	0,0856	0,0344	0,0856	0,0344	-0,027900	-0,0279	-0,0344	-0,0344	0,0856	-0,0344	0,0856	-0,0214	-0,0214	-0,0214	-0,0214	0,0856	-0,0344	0,0856
CAE 120x120x15	26,6	0,12	0,12	0,015	0,015	0,013	0,0065	0,00339	-1	-1	27	55	72	0,469	17,6	0,000004449	0,00005243	-1	0,0362	-1	0,000004449	0,00005243	-1	0,0362	-1	0,000000248737933	-1	0,0849	0,0351	0,0849	0,0351	-0,027600	-0,0276	-0,0351	-0,0351	0,0849	-0,0351	0,0849	-0,0201	-0,0201	-0,0201	-0,0201	0,0849	-0,0351	0,0849
CAE 120x120x16	28,3	0,12	0,12	0,016	0,016	0,013	0,0065	0,0036	-1	-1	27	56	72	0,469	16,58	0,000004694	0,00005557	-1	0,0361	-1	0,000004694	0,00005557	-1	0,0361	-1	0,000000300155605	-1	0,0845	0,0355	0,0845	0,0355	-0,027500	-0,0275	-0,0355	-0,0355	0,0845	-0,0355	0,0845	-0,0195	-0,0195	-0,0195	-0,0195	0,0845	-0,0355	0,0845
CAE 130x130x10	19,8	0,13	0,13	0,01	0,01	0,014	0,007	0,00252	-1	-1	27	50	82	0,508	25,67	0,000004011	0,00004247	-1	0,0399	-1	0,000004011	0,00004247	-1	0,0399	-1	0,000000082466679	-1	0,0945	0,0355	0,0945	0,0355	-0,030500	-0,0305	-0,0355	-0,0355	0,0945	-0,0355	0,0945	-0,0255	-0,0255	-0,0255	-0,0255	0,0945	-0,0355	0,0945
CAE 130x130x12	23,5	0,13	0,13	0,012	0,012	0,014	0,007	0,003	-1	-1	27	52	82	0,508	21,59	0,000004722	0,00005044	-1	0,0397	-1	0,000004722	0,00005044	-1	0,0397	-1	0,000000141050933	-1	0,0936	0,0364	0,0936	0,0364	-0,030400	-0,0304	-0,0364	-0,0364	0,0936	-0,0364	0,0936	-0,0244	-0,0244	-0,0244	-0,0244	0,0936	-0,0364	0,0936
CAE 130x130x13	25,4	0,13	0,13	0,013	0,013	0,014	0,007	0,00323	-1	-1	27	53	82	0,508	20,02	0,000005065	0,00005435	-1	0,0396	-1	0,000005065	0,00005435	-1	0,0396	-1	0,000000178411147	-1	0,0932	0,0368	0,0932	0,0368	-0,030300	-0,0303	-0,0368	-0,0368	0,0932	-0,0368	0,0932	-0,0238	-0,0238	-0,0238	-0,0238	0,0932	-0,0368	0,0932
CAE 130x130x14	27,2	0,13	0,13	0,014	0,014	0,014	0,007	0,00347	-1	-1	27	54	82	0,508	18,68	0,000005401	0,0000582	-1	0,0395	-1	0,000005401	0,0000582	-1	0,0395	-1	0,000000221678794	-1	0,0928	0,0372	0,0928	0,0372	-0,030200	-0,0302	-0,0372	-0,0372	0,0928	-0,0372	0,0928	-0,0232	-0,0232	-0,0232	-0,0232	0,0928	-0,0372	0,0928
CAE 130x130x16	30,8	0,13	0,13	0,016	0,016	0,014	0,007	0,00393	-1	-1	27	56	82	0,508	16,49	0,00000605	0,00006575	-1	0,0393	-1	0,00000605	0,00006575	-1	0,0393	-1	0,000000327462073	-1	0,092	0,038	0,092	0,038	-0,030000	-0,03	-0,038	-0,038	0,092	-0,038	0,092	-0,022	-0,022	-0,022	-0,022	0,092	-0,038	0,092
CAE 150x150x10	23	0,15	0,15	0,01	0,01	0,016	0,008	0,00293	-1	-1	27	52	102	0,586	25,51	0,00000624	0,00005691	-1	0,0462	-1	0,00000624	0,00005691	-1	0,0462	-1	0,000000095800007	-1	0,1097	0,0403	0,1097	0,0403	-0,035300	-0,0353	-0,0403	-0,0403	0,1097	-0,0403	0,1097	-0,0303	-0,0303	-0,0303	-0,0303	0,1097	-0,0403	0,1097
CAE 150x150x12	27,3	0,15	0,15	0,012	0,012	0,016	0,008	0,00348	-1	-1	27	54	102	0,586	21,44	0,000007369	0,00006775	-1	0,046	-1	0,000007369	0,00006775	-1	0,046	-1	0,00000016409091	-1	0,1088	0,0412	0,1088	0,0412	-0,035200	-0,0352	-0,0412	-0,0412	0,1088	-0,0412	0,1088	-0,0292	-0,0292	-0,0292	-0,0292	0,1088	-0,0412	0,1088
CAE 150x150x13	29,5	0,15	0,15	0,013	0,013	0,016	0,008	0,00376	-1	-1	27	55	102	0,586	19,87	0,000007917	0,00007307	-1	0,0459	-1	0,000007917	0,00007307	-1	0,0459	-1	0,000000207704436	-1	0,1083	0,0417	0,1083	0,0417	-0,035200	-0,0352	-0,0417	-0,0417	0,1083	-0,0417	0,1083	-0,0287	-0,0287	-0,0287	-0,0287	0,1083	-0,0417	0,1083
CAE 150x150x14	31,6	0,15	0,15	0,014	0,014	0,016	0,008	0,00403	-1	-1	27	56	102	0,586	18,53	0,000008454	0,00007833	-1	0,0458	-1	0,000008454	0,00007833	-1	0,0458	-1	0,000000258265382	-1	0,1079	0,0421	0,1079	0,0421	-0,035100	-0,0351	-0,0421	-0,0421	0,1079	-0,0421	0,1079	-0,0281	-0,0281	-0,0281	-0,0281	0,1079	-0,0421	0,1079
CAE 150x150x15	33,8	0,15	0,15	0,015	0,015	0,016	0,008	0,0043	-1	-1	27	57	102	0,586	17,36	0,000008981	0,00008352	-1	0,0457	-1	0,000008981	0,00008352	-1	0,0457	-1	0,000000316237677	-1	0,1075	0,0425	0,1075	0,0425	-0,035000	-0,035	-0,0425	-0,0425	0,1075	-0,0425	0,1075	-0,0275	-0,0275	-0,0275	-0,0275	0,1075	-0,0425	0,1075
CAE 150x150x16	35,9	0,15	0,15	0,016	0,016	0,016	0,008	0,00457	-1	-1	27	58	102	0,586	16,34	0,000009497	0,00008865	-1	0,0456	-1	0,000009497	0,00008865	-1	0,0456	-1	0,000000382075177	-1	0,1071	0,0429	0,1071	0,0429	-0,034900	-0,0349	-0,0429	-0,0429	0,1071	-0,0429	0,1071	-0,0269	-0,0269	-0,0269	-0,0269	0,1071	-0,0429	0,1071
CAE 150x150x18	40,1	0,15	0,15	0,018	0,018	0,016	0,008	0,0051	-1	-1	27	61	102	0,586	14,63	0,0000105	0,00009874	-1	0,0454	-1	0,0000105	0,00009874	-1	0,0454	-1	0,000000539110842	-1	0,1063	0,0437	0,1063	0,0437	-0,034700	-0,0347	-0,0437	-0,0437	0,1063	-0,0437	0,1063	-0,0257	-0,0257	-0,0257	-0,0257	0,1063	-0,0437	0,1063
CAE 150x150x20	44,2	0,15	0,15	0,02	0,02	0,016	0,008	0,00563	-1	-1	27	63	102	0,586	13,27	0,00001146	0,0001086	-1	0,0451	-1	0,00001146	0,0001086	-1	0,0451	-1	0,00000073280177	-1	0,1056	0,0444	0,1056	0,0444	-0,034400	-0,0344	-0,0444	-0,0444	0,1056	-0,0444	0,1056	-0,0244	-0,0244	-0,0244	-0,0244	0,1056	-0,0444	0,1056
CAE 160x160x14	33,9	0,16	0,16	0,014	0,014	0,017	0,0085	0,00432	-1	-1	27	57	111	0,625	18,46	0,00001034	0,0000895	-1	0,0489	-1	0,00001034	0,0000895	-1	0,0489	-1	0,000000276558692	-1	0,1155	0,0445	0,1155	0,0445	-0,037500	-0,0375	-0,0445	-0,0445	0,1155	-0,0445	0,1155	-0,0305	-0,0305	-0,0305	-0,0305	0,1155	-0,0445	0,1155
CAE 160x160x15	36,2	0,16	0,16	0,015	0,015	0,017	0,0085	0,00461	-1	-1	27	58	111	0,625	17,3	0,00001099	0,00009547	-1	0,0488	-1	0,00001099	0,00009547	-1	0,0488	-1	0,000000338737637	-1	0,1151	0,0449	0,1151	0,0449	-0,037400	-0,0374	-0,0449	-0,0449	0,1151	-0,0449	0,1151	-0,0299	-0,0299	-0,0299	-0,0299	0,1151	-0,0449	0,1151
CAE 160x160x16	38,4	0,16	0,16	0,016	0,016	0,017	0,0085	0,0049	-1	-1	27	60	111	0,625	16,28	0,00001163	0,0001014	-1	0,0487	-1	0,00001163	0,0001014	-1	0,0487	-1	0,000000409381776	-1	0,1147	0,0453	0,1147	0,0453	-0,037300	-0,0373	-0,0453	-0,0453	0,1147	-0,0453	0,1147	-0,0293	-0,0293	-0,0293	-0,0293	0,1147	-0,0453	0,1147
CAE 160x160x17	40,7	0,16	0,16	0,017	0,017	0,017	0,0085	0,00518	-1	-1	27	61	111	0,625	15,37	0,00001225	0,0001072	-1	0,0486	-1	0,00001225	0,0001072	-1	0,0486	-1	0,000000488974886	-1	0,1143	0,0457	0,1143	0,0457	-0,037200	-0,0372	-0,0457	-0,0457	0,1143	-0,0457	0,1143	-0,0287	-0,0287	-0,0287	-0,0287	0,1143	-0,0457	0,1143
CAE 180x180x13	35,7	0,18	0,18	0,013	0,013	0,018	0,009	0,00455	-1	-1	27	57	131	0,705	19,74	0,00001396	0,0001065	-1	0,0554	-1	0,00001396	0,0001065	-1	0,0554	-1	0,000000251644407	-1	0,131	0,049	0,131	0,049	-0,042500	-0,0425	-0,049	-0,049	0,131	-0,049	0,131	-0,036	-0,036	-0,036	-0,036	0,131	-0,049	0,131
CAE 180x180x14	38,3	0,18	0,18	0,014	0,014	0,018	0,009	0,00488	-1	-1	27	58	131	0,705	18,4	0,00001493	0,0001143	-1	0,0553	-1	0,00001493	0,0001143	-1	0,0553	-1	0,000000313145329	-1	0,1306	0,0494	0,1306	0,0494	-0,042400	-0,0424	-0,0494	-0,0494	0,1306	-0,0494	0,1306	-0,0354	-0,0354	-0,0354	-0,0354	0,1306	-0,0494	0,1306
CAE 180x180x15	40,9	0,18	0,18	0,015	0,015	0,018	0,009	0,00521	-1	-1	27	59	131	0,705	17,23	0,00001589	0,000122	-1	0,0552	-1	0,00001589	0,000122	-1	0,0552	-1	0,000000383737585	-1	0,1302	0,0498	0,1302	0,0498	-0,042300	-0,0423	-0,0498	-0,0498	0,1302	-0,0498	0,1302	-0,0348	-0,0348	-0,0348	-0,0348	0,1302	-0,0498	0,1302
CAE 180x180x16	43,5	0,18	0,18	0,016	0,016	0,018	0,009	0,00554	-1	-1	27	61	131	0,705	16,2	0,00001682	0,0001297	-1	0,0551	-1	0,00001682	0,0001297	-1	0,0551	-1	0,000000463995023	-1	0,1298	0,0502	0,1298	0,0502	-0,042200	-0,0422	-0,0502	-0,0502	0,1298	-0,0502	0,1298	-0,0342	-0,0342	-0,0342	-0,0342	0,1298	-0,0502	0,1298
CAE 180x180x17	46	0,18	0,18	0,017	0,017	0,018	0,009	0,00587	-1	-1	27	62	131	0,705	15,3	0,00001775	0,0001372	-1	0,055	-1	0,00001775	0,0001372	-1	0,055	-1	0,000000554481413	-1	0,1294	0,0506	0,1294	0,0506	-0,042100	-0,0421	-0,0506	-0,0506	0,1294	-0,0506	0,1294	-0,0336	-0,0336	-0,0336	-0,0336	0,1294	-0,0506	0,1294
CAE 180x180x18	48,6	0,18	0,18	0,018	0,018	0,018	0,009	0,00619	-1	-1	27	63	131	0,705	14,5	0,00001866	0,0001447	-1	0,0549	-1	0,00001866	0,0001447	-1	0,0549	-1	0,000000655750447	-1	0,129	0,051	0,129	0,051	-0,042000	-0,042	-0,051	-0,051	0,129	-0,051	0,129	-0,033	-0,033	-0,033	-0,033	0,129	-0,051	0,129
CAE 180x180x19	51,1	0,18	0,18	0,019	0,019	0,018	0,009	0,00651	-1	-1	27	64	131	0,705	13,78	0,00001955	0,0001521	-1	0,0548	-1	0,00001955	0,0001521	-1	0,0548	-1	0,000000768345746	-1	0,1286	0,0514	0,1286	0,0514	-0,041900	-0,0419	-0,0514	-0,0514	0,1286	-0,0514	0,1286	-0,0324	-0,0324	-0,0324	-0,0324	0,1286	-0,0514	0,1286
CAE 180x180x20	53,7	0,18	0,18	0,02	0,02	0,018	0,009	0,00683	-1	-1	27	65	131	0,705	13,13	0,00002043	0,0001594	-1	0,0547	-1	0,00002043	0,0001594	-1	0,0547	-1	0,000000892800854	-1	0,1282	0,0518	0,1282	0,0518	-0,041800	-0,0418	-0,0518	-0,0518	0,1282	-0,0518	0,1282	-0,0318	-0,0318	-0,0318	-0,0318	0,1282	-0,0518	0,1282
